Titulo,URL,Descripcion
Predestination,/title/tt2397535/,Action Drama SciFi             For his final assignment a top temporal agent must pursue the one criminal that has eluded him throughout time The chase turns into a unique surprising and mindbending exploration of love fate identity and time travel taboos
The Warriors,/title/tt0080120/,Action Crime Thriller             A street gang known as The Warriors must fight their way from the Bronx to their home turf on Coney Island when they are falsely accused of assassinating a respected gang leader
Liar Liar,/title/tt0119528/,Comedy Fantasy             A pathological liarlawyer finds his career turned upside down when he inexplicably cannot physically lie for 24 whole hours
Skyfall,/title/tt1074638/,Action Adventure Thriller             James Bonds loyalty to M is tested when her past comes back to haunt her When MI6 comes under attack 007 must track down and destroy the threat no matter how personal the cost
Where the Heart Is,/title/tt0198021/,Comedy Drama Romance             A pregnant seventeenyearold rebuilds her life after being abandoned by her boyfriend at a Walmart in Sequoyah Oklahoma
Mystic River,/title/tt0327056/,Crime Drama Mystery             The lives of three men who were childhood friends are shattered when one of them has a family tragedy
13 Going on 30,/title/tt0337563/,Comedy Fantasy Romance             Jenna Rink makes an unusual wish on her birthday Miraculously her wish comes true and the 13yearold Jenna wakes up the next day as a 30yearold woman
Blazing Saddles,/title/tt0071230/,Comedy Western             In order to ruin a western town a corrupt politician appoints a black Sheriff who promptly becomes his most formidable adversary
Fear and Loathing in Las Vegas,/title/tt0120669/,Adventure Comedy Drama             An oddball journalist and his psychopathic lawyer travel to Las Vegas for a series of psychedelic escapades
The Place Beyond the Pines,/title/tt1817273/,Crime Drama Thriller             A motorcycle stuntrider turns to robbing banks as a way to provide for his lover and their newborna decision that sets him on a collision course with an ambitious rookie cop navigating a department ruled by a corrupt detective
Mufasa: The Lion King,/title/tt13186482/,Animation Adventure Drama             Simba having become king of the Pride Lands is determined for his cub to follow in his paw prints while the origins of his late father Mufasa are explored
Orphan: First Kill,/title/tt11851548/,Crime Drama Horror             After orchestrating a brilliant escape from an Estonian psychiatric facility Esther travels to America by impersonating the missing daughter of a wealthy family
Doctor Strange,/title/tt1211837/,Action Adventure Fantasy             While on a journey of physical and spiritual healing a brilliant neurosurgeon is drawn into the world of the mystic arts
Dances with Wolves,/title/tt0099348/,Adventure Drama Western             Lieutenant John Dunbar assigned to a remote western Civil War outpost finds himself engaging with a neighbouring Sioux settlement causing him to question his own purpose
The Karate Kid,/title/tt0087538/,Action Drama Family             A martial arts master agrees to teach karate to a bullied teenager
The Starling Girl,/title/tt21156390/,Drama             17yearold Jem Starling struggles with her place within her Christian fundamentalist community But everything changes when her magnetic youth pastor Owen returns to their church
The Girl with the Dragon Tattoo,/title/tt1568346/,Crime Drama Mystery             Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for 40 years by young computer hacker Lisbeth Salander
Coma,/title/tt0077355/,Drama Mystery Thriller             When a young female doctor notices an unnatural amount of comas occurring in her hospital she uncovers a horrible conspiracy
TRON: Legacy,/title/tt1104001/,Action Adventure SciFi             The son of a virtual world designer goes looking for his father and ends up inside the digital world that his father designed He meets his fathers corrupted creation and a unique ally who was born inside the digital world
A Bug's Life,/title/tt0120623/,Animation Adventure Comedy             A misfit ant looking for warriors to save his colony from greedy grasshoppers recruits a group of bugs that turn out to be an inept circus troupe
Conan the Destroyer,/title/tt0087078/,Action Adventure Fantasy             Conan leads a ragtag group of adventurers on a quest for a princess
El Camino: A Breaking Bad Movie,/title/tt9243946/,Action Crime Drama             Fugitive Jesse Pinkman runs from his captors the law and his past
Silver Linings Playbook,/title/tt1045658/,Comedy Drama Romance             After a stint in a mental institution former teacher Pat Solitano moves back in with his parents and tries to reconcile with his exwife Things get more challenging when Pat meets Tiffany a mysterious girl with problems of her own
Shooter,/title/tt0822854/,Action Drama Thriller             A marksman living in exile is coaxed back into action after hearing of a plot to kill the President After beingdouble crossed for the attempt and on the run he sets out for the real killer and the truth
The Lego Movie,/title/tt1490017/,Animation Action Adventure             An ordinary LEGO construction worker thought to be the prophesied as special is recruited to join a quest to stop an evil tyrant from gluing the LEGO universe into eternal stasis
Waiting...,/title/tt0348333/,Comedy             Young employees at ShenaniganZ restaurant collectively stave off boredom and adulthood with their antics
Spaceballs,/title/tt0094012/,Adventure Comedy SciFi             A starpilot for hire and his trusty sidekick must come to the rescue of a princess and save Planet Druidia from the clutches of the evil Spaceballs
The Covenant,/title/tt0475944/,Action Adventure Fantasy             Four young men who belong to a New England supernatural legacy are forced to battle a fifth power long thought to have died out Meanwhile jealousy and suspicion threaten to tear them apart
8 Mile,/title/tt0298203/,Drama Music             Follows a young rapper in the Detroit area struggling with every aspect of his life wants to make it big but his friends and foes make this odyssey of rap harder than it may seem
